Won,Target,# Guesses,Guess 1,Guess 2,Guess 3,Guess 4,Guess 5,Guess 6,Guess 7,Guess 8,Guess 9,Guess 10
TRUE,elite,7,libel,rayan,ocote,skete,white,flite,elite,,,
TRUE,staia,7,groow,lysis,unmix,eddic,saqib,spaik,staia,,,
TRUE,pious,7,twoes,idols,phons,profs,poops,psoas,pious,,,
TRUE,luian,7,ewest,jacky,alibi,phial,friar,umiaq,luian,,,
TRUE,maars,7,phono,mufty,merle,maiid,masks,mamas,maars,,,
TRUE,scoop,7,totty,aurar,skiis,sheep,snoop,sloop,scoop,,,
TRUE,reeky,7,nosig,beryx,levet,decay,peery,reefy,reeky,,,
TRUE,dashy,7,hayne,pairt,calla,mambu,fados,jaggy,dashy,,,
TRUE,trims,7,telia,tinty,twirp,tuism,trios,trigs,trims,,,
TRUE,odors,7,troco,boody,alowe,suomi,knorr,fjord,odors,,,
TRUE,imban,7,puces,hooky,dimna,xviii,agnat,inlaw,imban,,,
TRUE,wuzzy,7,jules,guato,murmi,nunch,buddy,fuzzy,wuzzy,,,
TRUE,denar,7,tarmi,alvus,bogey,chard,rewan,kenaf,denar,,,
TRUE,corny,7,geeks,canzo,culch,comdr,coopt,coiny,corny,,,
TRUE,matar,7,patch,sated,latax,batak,qatar,tatar,matar,,,
TRUE,kalif,7,pukes,tibia,oncin,radix,kafiz,kamik,kalif,,,
TRUE,fouth,7,woden,kokos,aorta,potti,mouth,youth,fouth,,,
TRUE,spout,7,cukes,sabir,shojo,stond,slopy,smout,spout,,,
TRUE,fyces,7,mabel,inked,oxter,spues,eches,gyges,fyces,,,
TRUE,kwela,7,hopes,wreat,needn,akebi,flegm,cueva,kwela,,,
TRUE,coifs,7,whisk,suina,exits,glims,brios,voids,coifs,,,
TRUE,rusks,7,bixin,decke,quaky,tusks,husks,musks,rusks,,,
TRUE,kukri,7,oxboy,druze,swail,quick,tutti,kumni,kukri,,,
TRUE,nooky,7,iodic,bowla,posey,rorty,hoggy,mommy,nooky,,,
TRUE,domer,7,adept,moues,hoker,lower,voder,boner,domer,,,
TRUE,ferox,7,apter,zucco,meeks,bedog,nevoy,xerox,ferox,,,
TRUE,maist,7,flyte,jason,cadis,pappi,karma,waugh,maist,,,
TRUE,pagus,7,rebag,nunni,cadua,lamus,taxus,vagus,pagus,,,
TRUE,edged,7,fauns,geode,imply,egret,eched,ebbed,edged,,,
TRUE,norms,7,graze,outdo,cloys,boffs,monks,nomos,norms,,,
TRUE,witan,7,amaga,query,baith,ovoli,titis,kitan,witan,,,
TRUE,bairn,7,joram,graph,rainy,laius,daira,cairn,bairn,,,
TRUE,lemur,7,oidia,sphex,weeze,rerun,mecum,befur,lemur,,,
TRUE,myoid,7,fists,irwin,gobio,equiv,kylix,hyoid,myoid,,,
TRUE,lesya,7,intnl,shops,yeard,belly,gemse,wekau,lesya,,,
TRUE,phoby,7,swill,nugae,thoft,chook,rhomb,dhoby,phoby,,,
TRUE,sinon,7,ephor,oxbow,cytol,uskok,ammos,vison,sinon,,,
TRUE,tozer,7,juyas,owned,rover,moter,hoper,cooer,tozer,,,
TRUE,alley,7,corms,thuan,label,aided,aglee,afley,alley,,,
TRUE,naias,7,tucks,shogs,blaws,paris,dazes,manas,naias,,,
TRUE,donax,7,meles,niton,gnarr,adunc,dooja,doddy,donax,,,
TRUE,coeno,7,hated,bobol,soppy,moorn,connu,coing,coeno,,,
TRUE,giros,7,vouli,yasht,piing,sizes,oicks,birrs,giros,,,
TRUE,babes,7,polly,eerie,waken,hajes,vases,fabes,babes,,,
TRUE,noire,7,wunna,trigo,xviii,chich,foils,moier,noire,,,
TRUE,peage,7,zendo,kerfs,meech,leppy,petit,pewee,peage,,,
TRUE,giust,7,lamia,cicer,bison,jiggy,fifth,situs,giust,,,
TRUE,saiph,7,crcao,kakke,lawzy,mafia,gauds,taipi,saiph,,,
TRUE,moper,7,nooks,boily,torch,pomme,douar,roger,moper,,,
TRUE,msink,7,reads,sinky,choom,uninn,izing,twint,msink,,,
TRUE,aetat,7,xicak,obeah,murat,qanat,splat,detat,aetat,,,
TRUE,behen,7,ketch,peery,seams,nevel,jewed,heben,behen,,,
TRUE,liars,7,tafia,melos,rings,divas,licks,lisps,liars,,,
TRUE,learn,7,valsa,tuple,kokam,arach,diary,gnarl,learn,,,
TRUE,jules,7,ovula,utsuk,fence,jheel,judex,julep,jules,,,
TRUE,ronin,7,fedia,intil,ophic,vobis,kokio,yomin,ronin,,,
TRUE,imams,7,yawns,bolas,kreis,apass,thats,duads,imams,,,
TRUE,sides,7,lieut,bihai,dippy,nixon,mider,fides,sides,,,
TRUE,demes,7,burin,falls,wheys,smoos,jetes,dexes,demes,,,
TRUE,kylin,7,molge,filar,bulky,sylid,hylic,kylix,kylin,,,
TRUE,rupee,7,giant,brerd,choco,perks,lully,ruffe,rupee,,,
TRUE,doven,7,larum,sozin,boden,hogen,woken,doyen,doven,,,
TRUE,hocus,7,scoon,wrack,lesed,tutty,chump,gibbi,hocus,,,
TRUE,movie,7,ascon,loppy,domer,bogue,moxie,mowie,movie,,,
TRUE,stean,7,tanny,agoge,elamp,jehus,sixer,stead,stean,,,
TRUE,hutre,7,gymel,bebar,crock,whips,utend,furze,hutre,,,
TRUE,broma,7,curua,alala,vifda,emesa,gotha,oryza,broma,,,
TRUE,pussy,7,bruit,mango,duppy,sulky,huzzy,fussy,pussy,,,
TRUE,bable,7,merce,ligge,shole,fable,nable,table,bable,,,
TRUE,users,7,lepas,tombs,juris,eyess,chefs,sneds,users,,,
TRUE,keena,7,blebs,twerp,enemy,needn,feeze,keech,keena,,,
TRUE,palew,7,tazza,raghu,maven,waded,oases,balei,palew,,,
TRUE,sluit,7,belah,stulm,slung,slurp,sluff,sluts,sluit,,,
TRUE,peins,7,mitis,fards,coops,shivs,quins,pyins,peins,,,
TRUE,buran,7,darns,throu,firer,curby,murza,guran,buran,,,
TRUE,teems,7,rouge,styed,meeth,weest,feels,neeps,teems,,,
TRUE,homes,7,apods,sings,roves,loxes,cokes,totes,homes,,,
TRUE,nigel,7,phano,liven,fiber,mikes,wited,nizey,nigel,,,
TRUE,turks,7,filly,makuk,chute,unbow,turds,turps,turks,,,
TRUE,tesla,7,tired,tenso,texas,tewly,tellt,tecla,tesla,,,
TRUE,argel,7,madoc,erian,trawl,gruel,arvel,areel,argel,,,
TRUE,sprat,7,blabs,renin,carot,murut,arrgt,hyrst,sprat,,,
TRUE,borne,7,teloi,norms,foray,corke,doree,porge,borne,,,
TRUE,ziara,7,gated,fohns,cilia,jibba,mirza,pipra,ziara,,,
TRUE,secos,7,verst,pegma,lebes,denis,jehus,sekos,secos,,,
TRUE,adoxy,7,noels,cycad,babby,gramy,fuzzy,dhoty,adoxy,,,
TRUE,ivies,7,dares,blues,twoes,cymes,spies,exies,ivies,,,
TRUE,ragee,7,purge,moste,deare,lynne,ackee,razee,ragee,,,
TRUE,peaky,7,cream,dobla,unsty,jakey,heazy,weaky,peaky,,,
TRUE,balsa,7,nudes,matti,kasha,jagra,valsa,salsa,balsa,,,
TRUE,sinhs,7,trooz,japes,guffs,nymss,skins,sills,sinhs,,,
TRUE,taxir,7,lagna,payee,jakos,taich,tabut,tarmi,taxir,,,
TRUE,poems,7,borts,downs,coops,solus,hoggs,zoeas,poems,,,
TRUE,roker,7,matza,colog,dobby,houss,foxer,power,roker,,,
TRUE,bayed,7,ocker,vixen,wedel,sages,mayed,fayed,bayed,,,
TRUE,grimy,7,belie,nocks,updry,faffy,tizzy,rhymy,grimy,,,
TRUE,atilt,7,freir,willi,thilk,guily,bailo,stilt,atilt,,,
TRUE,midgy,7,genep,hauld,strix,imido,jiffy,biggy,midgy,,,
TRUE,septi,7,round,shale,smews,stiff,siket,sepic,septi,,,
TRUE,drawl,7,fesse,ratha,mormo,kunai,araby,crawl,drawl,,,
TRUE,meted,7,third,sound,caped,wyled,edged,feted,meted,,,
TRUE,tilty,7,hutre,gasps,blown,cylix,dilly,milky,tilty,,,
TRUE,eidos,7,rajah,booty,susie,geeks,dives,miffs,eidos,,,
TRUE,sider,7,fatal,whiny,scoup,seege,sizes,sided,sider,,,
TRUE,krans,7,stott,media,carrs,punas,frass,brans,krans,,,
TRUE,scoke,7,rowel,binge,kakke,spoke,stoke,smoke,scoke,,,
TRUE,stead,7,wavey,clink,bhuts,gramp,addax,defat,stead,,,
TRUE,mardy,7,miche,monad,musks,magma,marry,marty,mardy,,,
TRUE,akeki,7,lamba,snurp,oohed,vitae,yezzy,afifi,akeki,,,
TRUE,incra,7,lends,mahar,kioko,triga,uzara,infra,incra,,,
TRUE,tunas,7,parts,domus,hills,eneas,juyas,cubas,tunas,,,
TRUE,gemot,7,batik,segou,tenor,vejoz,depot,helot,gemot,,,
TRUE,cabob,7,paola,carry,cagui,cants,caddo,cahow,cabob,,,
TRUE,ethal,7,bokos,tunca,algid,yezzy,varve,phpht,ethal,,,
TRUE,frary,7,karou,giant,prahm,draws,braca,fraze,frary,,,
TRUE,rebuy,7,jokey,tawpy,senvy,heily,reddy,reccy,rebuy,,,
TRUE,exect,7,marge,pulls,henny,wooed,ccitt,eject,exect,,,
TRUE,hucks,7,babul,sturt,imino,epees,guffs,husks,hucks,,,
TRUE,scuse,7,olcha,upmix,ytter,gudge,venue,skuse,scuse,,,
TRUE,cloot,7,corin,cabda,clogs,clock,cloop,cloof,cloot,,,
TRUE,penis,7,india,refix,besit,lewie,genip,oenin,penis,,,
TRUE,woops,7,betag,crook,smous,fools,noons,woods,woops,,,
TRUE,rasse,7,lawzy,kaimo,cauch,tanga,parse,sasse,rasse,,,
TRUE,lilac,7,snail,carua,twice,diddy,vijao,pilaf,lilac,,,
TRUE,annul,7,leila,voraz,wynds,pgntt,bunch,manul,annul,,,
TRUE,singe,7,eidos,sikra,sievy,sitch,siusi,silen,singe,,,
TRUE,cangy,7,hinds,junco,manal,wanze,rangy,bangy,cangy,,,
TRUE,piney,7,flare,tooth,mendy,cunny,wingy,zinky,piney,,,
TRUE,enent,7,rials,zoque,wecht,effet,egypt,event,enent,,,
TRUE,maria,7,cones,plaza,mamba,maida,marka,marga,maria,,,
TRUE,hajib,7,affix,basin,halid,harim,habit,hagia,hajib,,,
TRUE,wazir,7,butte,woald,wicky,whish,wagga,warri,wazir,,,
TRUE,torcs,7,klans,sexts,whips,focus,booms,cords,torcs,,,
TRUE,radon,7,amuck,boras,penda,hadnt,nadir,radly,radon,,,
TRUE,shivy,7,didym,koali,septs,synch,shuff,shirr,shivy,,,
TRUE,where,7,aisle,tehee,vogue,crche,hynde,rheme,where,,,
TRUE,voder,7,pupal,jimmy,bewet,goxes,honed,coder,voder,,,
TRUE,scabs,7,comps,busts,vexes,hanks,scars,scags,scabs,,,
TRUE,duret,7,frock,bumpy,querl,rusts,hutia,gudge,duret,,,
TRUE,barbu,7,clash,trypa,minar,abuzz,edged,oxbow,barbu,,,
TRUE,coirs,7,spelk,assam,goric,rowdy,joins,toits,coirs,,,
TRUE,teste,7,seron,fecit,bedel,weste,geste,peste,teste,,,
TRUE,gusty,7,trier,match,lobus,vuggy,junky,fussy,gusty,,,
TRUE,rests,7,valew,derog,benny,retie,resup,restr,rests,,,
TRUE,doesn,7,sheet,views,queak,gledy,odeon,prepn,doesn,,,
TRUE,harbi,7,kooky,sulla,whirr,adman,effie,catch,harbi,,,
TRUE,relic,7,topau,bezzi,neeld,jemmy,felix,relig,relic,,,
TRUE,bewry,7,thung,arear,roils,cypre,jerry,vefry,bewry,,,
TRUE,mbori,7,sawed,frill,robin,upcut,mizzy,mhorr,mbori,,,
TRUE,idite,7,agist,ejido,peine,quire,blite,twite,idite,,,
TRUE,prats,7,creel,brain,arado,trays,wraps,frats,prats,,,
TRUE,snows,7,cruck,bhaga,tewit,monos,floss,swops,snows,,,
TRUE,grigs,7,milch,braid,urger,props,kriss,frits,grigs,,,
TRUE,pinot,7,simas,nitty,bilic,diver,hight,piwut,pinot,,,
TRUE,rears,7,dicty,puffs,shows,marks,gnars,bears,rears,,,
TRUE,sagai,7,pukes,modoc,bhaga,afifi,sanai,satai,sagai,,,
TRUE,umset,7,behap,comte,divel,queen,trues,skyey,umset,,,
TRUE,blues,7,kinin,doree,cafes,lubes,glues,slues,blues,,,
TRUE,bukat,7,touts,velal,namaz,cupay,gujar,duhat,bukat,,,
TRUE,velar,7,digit,unona,skell,aware,cappy,merer,velar,,,
TRUE,sabby,8,theos,bilin,guama,yarak,waspy,faddy,savvy,sabby,,
TRUE,tease,8,cough,paint,dreks,seamy,weave,fease,lease,tease,,
TRUE,carls,8,grade,oasts,cacas,caphs,calks,cains,cauls,carls,,
TRUE,batch,8,flump,chria,wytes,notch,hatch,gatch,datch,batch,,
TRUE,hards,8,unbar,tisic,ofays,semes,parks,jarls,wards,hards,,
TRUE,moppy,8,chama,demos,kinin,louty,roofy,poggy,jowpy,moppy,,
TRUE,fugie,8,saiph,yummy,bucco,kurku,tutti,gunne,julie,fugie,,
TRUE,lassu,8,baris,gazon,tamul,halch,wavey,fauld,kappa,lassu,,
TRUE,mavin,8,bemas,potto,chung,ladik,faqir,maxim,mania,mavin,,
TRUE,baccy,8,ligas,bowet,braky,bumpy,babby,baddy,baffy,baccy,,
TRUE,lints,8,stion,glede,knaps,burbs,hists,wilts,mints,lints,,
TRUE,liked,8,sidth,minae,wiled,fiked,diked,biked,piked,liked,,
TRUE,civil,8,flusk,arche,bibby,dixit,pilin,mimic,vigil,civil,,
TRUE,trows,8,podge,matta,stoff,whort,bronc,trois,troys,trows,,
TRUE,roist,8,viols,ghaut,brett,odist,zoist,moist,joist,roist,,
TRUE,madge,8,spado,matti,mahal,mazed,mambu,manky,madre,madge,,
TRUE,soled,8,yahan,crood,tided,ogeed,loxed,vowed,boled,soled,,
TRUE,foils,8,korma,hound,volto,yowls,soils,coils,boils,foils,,
TRUE,sweep,8,antal,hypes,devex,moier,cubeb,essee,skeeg,sweep,,
TRUE,quart,8,liles,bourr,pharm,acara,knark,dwarf,guary,quart,,
TRUE,titer,8,goofs,tandy,tibbu,tirer,tiler,ticer,tiver,titer,,
TRUE,auric,8,mothy,snape,bidar,crull,xxiii,wakif,juvia,auric,,
TRUE,siafu,8,coupe,salix,swans,smarm,sjaak,shahi,stagy,siafu,,
TRUE,manit,8,bebog,ditch,awful,sakis,tayir,mavin,mania,manit,,
TRUE,lobos,8,exits,roams,dolos,kosos,bozos,logos,locos,lobos,,
TRUE,sonar,8,dears,toffy,korin,lobal,jowar,mohar,zonar,sonar,,
TRUE,singh,8,lives,difda,sirki,sicht,sibby,simon,sissu,singh,,
TRUE,rises,8,ighly,tajik,rudds,ribes,ripes,rives,rimes,rises,,
TRUE,apeek,8,wagga,stiff,mohar,peace,bulky,ended,akpek,apeek,,
TRUE,power,8,nival,epopt,mergh,sober,yoker,coper,foder,power,,
TRUE,poler,8,brown,fecit,huger,rarer,doper,yoker,poser,poler,,
TRUE,fotch,8,cloop,mirac,tusks,devex,nocht,hotch,botch,fotch,,
TRUE,bizes,8,rouen,mates,wives,sixes,kikes,giles,yipes,bizes,,
TRUE,zitis,8,anour,weedy,stick,bibbs,highs,tills,fists,zitis,,
TRUE,unhit,8,chass,trend,gippy,kunbi,howff,immix,until,unhit,,
TRUE,licca,8,naoto,cumyl,whizz,eddie,vivas,billa,jirga,licca,,
TRUE,leith,8,gaped,chook,besin,femur,weeze,hexyl,tellt,leith,,
TRUE,boils,8,polka,boffs,bozos,botts,bonds,bogus,bowls,boils,,
TRUE,anama,8,vinew,adoxy,abuta,alapa,arara,asana,amaga,anama,,
TRUE,maybe,8,neume,calve,jamie,rappe,baste,wadge,mahoe,maybe,,
TRUE,bawls,8,sargo,hache,kakan,maist,fauld,yawls,wawls,bawls,,
TRUE,flang,8,calix,mergh,gnast,quaky,awald,flaff,flavo,flang,,
TRUE,nerds,8,pewee,negus,necks,nemas,nests,neifs,neons,nerds,,
TRUE,totes,8,edoni,chazy,preps,gobos,jolts,mosks,toffs,totes,,
TRUE,tolls,8,utile,moola,polls,bolls,rolls,dolls,lolls,tolls,,
TRUE,ruffe,8,laver,tough,kyrie,sucre,jubbe,queme,dunne,ruffe,,
TRUE,ovist,8,matra,fusil,kibei,coons,stith,twist,idist,ovist,,
TRUE,trawl,8,ansae,grama,pratt,wrack,urari,draff,bravo,trawl,,
TRUE,nazis,8,ogeed,whipt,aurum,qiana,facks,babas,navis,nazis,,
TRUE,arkie,8,tharf,lessn,korea,puggi,baddy,vivax,wreck,arkie,,
TRUE,daggy,8,trush,koban,cimex,valyl,waddy,jaggy,faggy,daggy,,
TRUE,sikar,8,fiche,wingy,riata,kills,pisum,sirki,sizar,sikar,,
TRUE,rolls,8,gisla,wryly,spelk,bovld,fouls,mools,rotls,rolls,,
TRUE,resit,8,acnes,emery,bodhi,slipe,vizir,rerig,refit,resit,,
TRUE,genal,8,rutic,melds,feeze,peaky,behav,nexal,legal,genal,,
TRUE,laves,8,drisk,seech,blams,autos,wanes,gages,paves,laves,,
TRUE,rache,8,jehus,virga,arear,kapok,layne,tazze,habbe,rache,,
TRUE,wauks,8,avows,hurds,labis,manes,patas,jaggs,cacks,wauks,,
TRUE,sudes,8,nasus,pocks,wries,gules,jutes,duxes,fuzes,sudes,,
TRUE,hienz,8,faire,gubbo,wicht,limen,divvy,kinks,hippi,hienz,,
TRUE,secos,8,casha,drisk,volto,bungy,feoff,memos,pepos,secos,,
TRUE,calls,8,seraw,abbot,yuchi,panna,malls,lalls,galls,calls,,
TRUE,pense,8,denis,benzo,menta,renne,hence,venue,sense,pense,,
TRUE,perty,8,wrast,gulix,rooed,ctene,empty,ketty,verty,perty,,
TRUE,dumky,8,tania,codol,merry,huzzy,gussy,duffy,duppy,dumky,,
TRUE,fades,8,ankle,guids,deers,cados,jades,sades,wades,fades,,
TRUE,zineb,8,shode,nibby,rimpi,cinct,fingu,linen,vinew,zineb,,
TRUE,jantu,8,aedes,taino,vagal,wacky,manuf,nantz,bantu,jantu,,
TRUE,nails,8,sasin,mamba,haler,faust,napoo,nandi,navvy,nails,,
TRUE,kaser,8,thala,sooky,abrim,dedan,vague,easer,raser,kaser,,
TRUE,comet,8,nifty,secos,gazee,kopek,rowel,tovet,bobet,comet,,
TRUE,enrut,8,phoby,waxer,smell,frizz,rudge,tennu,uncut,enrut,,
TRUE,aface,8,waker,axman,albus,adagy,avahi,ajaja,apace,aface,,
TRUE,bacis,8,gramy,slush,bibbs,basks,bands,batts,baffs,bacis,,
TRUE,artel,8,jelly,nanes,aview,apeek,arber,armed,argel,artel,,
TRUE,waver,8,carib,gauzy,dated,laser,raper,haver,kaver,waver,,
TRUE,direr,8,adpao,gruss,blink,every,wifed,mirex,hirer,direr,,
TRUE,hijra,8,lural,matha,dwyka,sofia,regga,briza,vinca,hijra,,
TRUE,kabel,8,grith,seavy,plupf,coded,babel,label,mabel,kabel,,
TRUE,trows,8,snake,cowry,iglus,prows,brows,vrows,frows,trows,,
TRUE,degas,8,spiff,rendu,besom,leche,wedgy,zetas,vegas,degas,,
TRUE,gazed,8,culet,popes,winey,rehem,faded,baked,gaged,gazed,,
TRUE,nerds,8,kerel,merat,berun,rerow,deriv,serfs,herns,nerds,,
TRUE,glare,8,kajar,expos,creta,fuzil,weren,alarm,blare,glare,,
TRUE,sider,8,ilium,wakhi,spete,scrob,seven,sizer,sixer,sider,,
TRUE,wends,8,jalee,netty,kefir,bedub,depoh,seeds,mends,wends,,
TRUE,depas,8,ivied,parus,glens,kokos,stats,cycas,bemas,depas,,
TRUE,senvy,8,globs,crunt,whase,kneed,jimpy,yezzy,neffy,senvy,,
TRUE,niota,8,sheds,maror,intil,axing,vicky,uinta,niata,niota,,
TRUE,nosed,8,bilby,fease,spock,nondo,noggs,noted,nowed,nosed,,
TRUE,jones,8,alcid,wrong,sekos,tofus,boxes,moves,zones,jones,,
TRUE,batel,8,foxed,tires,agnel,mazel,catel,hatel,patel,batel,,
TRUE,reneg,8,peine,leuma,feted,rekey,rexen,renes,renew,reneg,,
TRUE,lexic,8,gnome,skuas,hilly,xxiii,cebil,tewit,deriv,lexic,,
TRUE,sofar,8,stirk,seggy,shown,sarpo,scall,squad,somas,sofar,,
TRUE,muzzy,8,sloom,braky,weeny,guppy,cuffy,yummy,huzzy,muzzy,,
TRUE,malar,8,khasi,ungot,breva,mammy,maral,macaw,malax,malar,,
TRUE,leger,8,urubu,farcy,ninos,where,elder,rever,meter,leger,,
TRUE,spaik,8,cokey,kists,bravi,flang,quauk,sjaak,smaik,spaik,,
TRUE,spare,8,orris,ayuyu,baser,pecht,glenn,spake,spave,spare,,
TRUE,lakes,8,repay,dicta,buffe,naves,lames,lases,lazes,lakes,,
TRUE,piped,8,lites,wined,dived,hired,fifed,aimed,piked,piped,,
TRUE,vowel,8,nebel,towel,howel,rowel,jowel,dowel,sowel,vowel,,
TRUE,frats,8,wills,comus,beths,yanks,tsars,fraps,frags,frats,,
TRUE,doris,8,visne,roosa,lotus,gowds,copps,dorrs,dorms,doris,,
TRUE,ferns,8,attic,lulls,seres,herds,zeros,perks,berms,ferns,,
TRUE,rials,8,gotta,sweal,undim,bilbi,picky,fiars,vials,rials,,
TRUE,propr,8,rithe,arzan,brows,groof,droll,croup,proxy,propr,,
TRUE,atimy,8,zayin,skaff,queal,grith,amido,ajiva,awiwi,atimy,,
TRUE,goter,8,gardy,gulph,gimme,gregg,gecko,gnoff,gotos,goter,,
TRUE,azine,8,justo,areal,annie,abide,amice,avine,axine,azine,,
TRUE,carid,8,hadnt,larum,darya,karbi,fario,paris,varix,carid,,
TRUE,barly,8,leban,wlity,savoy,baccy,bardy,barmy,barry,barly,,
TRUE,paseo,8,skeps,rerun,ology,evade,batta,mafoo,passo,paseo,,
TRUE,camas,8,lanas,kavas,babas,majas,ragas,papas,samas,camas,,
TRUE,daggy,8,posed,faint,halch,kaaba,gaumy,yarry,dawdy,daggy,,
TRUE,primp,8,samas,undub,tizzy,eloge,whirr,crick,primi,primp,,
TRUE,monic,8,reune,soths,yomim,folio,ionic,conic,nonic,monic,,
TRUE,stoai,8,anmia,porge,kakas,tiwaz,lutao,shoat,scoad,stoai,,
TRUE,gored,8,turki,larve,herns,erred,cored,bored,pored,gored,,
TRUE,mirac,8,indii,chiro,spute,lacca,kikar,bigam,vijay,mirac,,
TRUE,baure,8,audad,keten,fogle,rhyme,cavie,sasse,uaupe,baure,,
TRUE,jowly,8,huffy,avery,wispy,molly,godly,booly,nonly,jowly,,
TRUE,javel,8,acies,rater,hayed,gazel,kabel,wamel,lapel,javel,,
TRUE,skeat,8,jacky,swipe,stond,shuba,skers,skelf,skeet,skeat,,
TRUE,hidel,8,meads,crony,white,kleig,idled,expel,fidel,hidel,,
TRUE,jawan,8,cries,doand,nahua,balmy,pagan,tanan,wakan,jawan,,
TRUE,salma,8,hemic,goopy,lards,balza,valsa,walla,malta,salma,,
TRUE,nassa,8,goods,ineye,panna,salta,bajra,caffa,kaska,nassa,,
TRUE,mimus,8,lance,drovy,highs,bitts,siums,kiwis,pimps,mimus,,
TRUE,doley,8,offer,golem,toled,voles,poley,holey,coley,doley,,
TRUE,culms,8,rufus,sughs,tuxes,kudos,juyas,bunns,mumms,culms,,
TRUE,testa,8,embus,kokio,alapa,regga,vesta,cesta,festa,testa,,
TRUE,crine,8,kovil,sabra,puggi,hinch,imide,ecize,write,crine,,
TRUE,riant,8,gippy,xinca,bisso,kileh,titan,fiard,miauw,riant,,
TRUE,gazel,8,sucks,britt,phono,addle,fleay,valva,wamel,gazel,,
TRUE,rabic,8,eppes,trank,valyl,bawra,caddo,farci,magic,rabic,,
TRUE,abray,8,melam,arian,auras,acrab,agrah,adrad,afray,abray,,
TRUE,heirs,8,recta,belee,devow,kemps,serfs,yeggs,hexis,heirs,,
TRUE,pishu,8,swang,buhls,ester,covid,hippy,mixup,kikki,pishu,,
TRUE,volar,8,dtset,cuing,mamba,oxfly,horah,rojak,popal,volar,,
TRUE,undee,8,phyma,dieri,klutz,bevue,funje,exode,ngwee,undee,,
TRUE,meres,8,kafir,ennew,boxed,jutes,cymes,reles,peres,meres,,
TRUE,lined,8,tical,kissy,miner,ginep,finew,dined,vined,lined,,
TRUE,money,8,serge,nixon,poppy,hobby,dowly,cooky,motty,money,,
TRUE,cooer,8,smash,betel,coner,coker,corer,coyer,coder,cooer,,
TRUE,shawl,8,melch,stopa,slavi,swarf,shang,shall,shaul,shawl,,
TRUE,ghees,8,pucks,esses,dexes,lanes,hires,momes,bytes,ghees,,
TRUE,toile,8,pikle,haole,cycle,bowle,molle,joule,voile,toile,,
TRUE,cooey,8,porns,toady,hobby,louey,cokey,cozey,covey,cooey,,
TRUE,temps,8,volts,kites,zebus,herms,jeans,feeds,yeggs,temps,,
TRUE,gambe,8,sacks,bauge,matie,jahve,eagle,fadme,nambe,gambe,,
TRUE,muffs,8,orage,kiwis,bulbs,duffs,puffs,huffs,tuffs,muffs,,
TRUE,toles,8,malic,polje,yolky,bolls,folds,holes,roles,toles,,
TRUE,brats,8,jemez,apaid,clast,guars,frays,brans,braws,brats,,
TRUE,fiked,8,cacei,mirex,hides,dizen,wifed,biked,liked,fiked,,
TRUE,donga,8,bothy,roves,xoana,cocoa,podia,nonda,longa,donga,,
TRUE,eemis,8,owned,sagra,quipu,bleck,messy,hexis,fetis,eemis,,
TRUE,rials,8,sayid,unurn,globs,acres,vivas,wisps,jills,rials,,
TRUE,lepas,8,dogal,makar,pulas,chwas,elias,nefas,tepas,lepas,,
TRUE,revay,8,arrha,waifs,emeer,vegan,bedad,reaal,retax,revay,,
TRUE,ireos,8,brujo,trass,vrows,krems,preys,frees,dregs,ireos,,
TRUE,gives,8,whorl,neeze,cacas,vuggs,fists,gimps,gibes,gives,,
TRUE,divas,8,fasts,boobs,rheas,annas,ixias,gigas,kivas,divas,,
TRUE,asana,8,aheap,ajava,abaca,agata,amala,arawa,anana,asana,,
TRUE,zeins,8,amora,jives,bungs,cedis,yelks,septs,weens,zeins,,
TRUE,aahed,8,murut,cabda,hasky,naevi,galee,faxed,pawed,aahed,,
TRUE,dolls,8,vespa,cundy,toils,gools,lolls,bolls,molls,dolls,,
TRUE,asyle,8,ansar,abode,amuse,ackee,axile,apple,attle,asyle,,
TRUE,ruffs,8,bonos,semes,turds,juyas,hulks,cuifs,guffs,ruffs,,
TRUE,ouija,8,benne,truck,alamo,xxiii,swipy,dvigu,quiff,ouija,,
TRUE,parus,8,oncer,burps,marls,farts,paras,pards,parks,parus,,
TRUE,tabes,8,bitch,glade,murut,sowan,typps,takes,taxes,tabes,,
TRUE,alcor,8,ennew,groat,cippi,molls,yarry,abaff,achoo,alcor,,
TRUE,pogey,8,cease,gyred,uzbek,exlex,motet,hooey,fogey,pogey,,
TRUE,nunry,8,coeds,tiraz,puppy,guffy,hulky,mummy,rubby,nunry,,
TRUE,crips,8,loose,spath,kirns,ruffs,brims,grigs,drips,crips,,
TRUE,manks,8,fawny,kamik,causa,raver,pangs,bands,manos,manks,,
TRUE,slaps,8,kedgy,tiraz,ovula,samps,shaps,swaps,snaps,slaps,,
TRUE,teuch,8,wited,henny,reeve,belap,gekko,jests,mecum,teuch,,
TRUE,boody,8,drago,hewel,izumi,toxon,yocks,poppy,foody,boody,,
TRUE,aimer,8,butsu,waxen,agiel,acker,amper,arder,aiver,aimer,,
TRUE,ixtle,8,aalii,bosky,murut,fidel,cline,ettle,iztle,ixtle,,
TRUE,palar,8,shute,campo,langi,daryl,bawra,kazak,jalap,palar,,
TRUE,horal,8,yetts,acorn,viral,dural,moral,goral,loral,horal,,
TRUE,kakis,8,facts,yards,oasis,nabis,palis,hajis,maxis,kakis,,
TRUE,harms,8,lithe,saucy,jawan,garoo,hards,harps,harks,harms,,
